"Notes","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"2009","2009","25-34 years","25-34","Female","F",1533,20267430,7.6,7.2,7.9,0.2,0.0%
,"2009","2009","25-34 years","25-34","Male","M",1308,20455912,6.4,6.0,6.7,0.2,0.0%
,"2009","2009","35-44 years","35-44","Female","F",6561,20841610,31.5,30.7,32.2,0.4,0.1%
,"2009","2009","35-44 years","35-44","Male","M",4576,20646201,22.2,21.5,22.8,0.3,0.0%
,"2009","2009","45-54 years","45-54","Female","F",23789,22797854,104.3,103.0,105.7,0.7,0.2%
,"2009","2009","45-54 years","45-54","Male","M",23283,22069234,105.5,104.1,106.9,0.7,0.2%
,"2009","2009","55-64 years","55-64","Female","F",44766,18329541,244.2,242.0,246.5,1.2,0.4%
,"2009","2009","55-64 years","55-64","Male","M",54165,17076059,317.2,314.5,319.9,1.4,0.5%
,"2009","2009","65-74 years","65-74","Female","F",58955,11375157,518.3,514.1,522.5,2.1,0.5%
,"2009","2009","65-74 years","65-74","Male","M",70381,9857942,714.0,708.7,719.2,2.7,0.6%
,"2009","2009","75-84 years","75-84","Female","F",66582,7590640,877.2,870.5,883.8,3.4,0.6%
,"2009","2009","75-84 years","75-84","Male","M",74011,5432135,1362.5,1352.7,1372.3,5.0,0.6%
,"2009","2009","85+ years","85+","Female","F",43329,3631954,1193.0,1181.8,1204.2,5.7,0.4%
,"2009","2009","85+ years","85+","Male","M",37004,1735347,2132.4,2110.6,2154.1,11.1,0.3%
,"2009","2009","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2009","2009","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2010","2010","< 1 year","1","Female","F",15,1929877,Unreliable,0.4,1.3,0.2,0.0%
,"2010","2010","< 1 year","1","Male","M",19,2014276,Unreliable,0.6,1.5,0.2,0.0%
,"2010","2010","1-4 years","1-4","Female","F",92,7952058,1.2,0.9,1.4,0.1,0.0%
,"2010","2010","1-4 years","1-4","Male","M",139,8305151,1.7,1.4,2.0,0.1,0.0%
,"2010","2010","5-14 years","5-14","Female","F",309,20056351,1.5,1.4,1.7,0.1,0.0%
,"2010","2010","5-14 years","5-14","Male","M",321,20969500,1.5,1.4,1.7,0.1,0.0%
,"2010","2010","15-24 years","15-24","Female","F",414,21308500,1.9,1.8,2.1,0.1,0.0%
,"2010","2010","15-24 years","15-24","Male","M",657,22317842,2.9,2.7,3.2,0.1,0.0%
,"2010","2010","25-34 years","25-34","Female","F",1529,20431857,7.5,7.1,7.9,0.2,0.0%
,"2010","2010","25-34 years","25-34","Male","M",1319,20632091,6.4,6.0,6.7,0.2,0.0%
,"2010","2010","35-44 years","35-44","Female","F",6158,20634607,29.8,29.1,30.6,0.4,0.1%
,"2010","2010","35-44 years","35-44","Male","M",4390,20435999,21.5,20.8,22.1,0.3,0.0%
,"2010","2010","45-54 years","45-54","Female","F",23629,22864357,103.3,102.0,104.7,0.7,0.2%
,"2010","2010","45-54 years","45-54","Male","M",23143,22142359,104.5,103.2,105.9,0.7,0.2%
,"2010","2010","55-64 years","55-64","Female","F",45718,18881581,242.1,239.9,244.3,1.1,0.4%
,"2010","2010","55-64 years","55-64","Male","M",55781,17601148,316.9,314.3,319.5,1.3,0.5%
,"2010","2010","65-74 years","65-74","Female","F",59696,11616910,513.9,509.7,518.0,2.1,0.5%
,"2010","2010","65-74 years","65-74","Male","M",72150,10096519,714.6,709.4,719.8,2.7,0.6%
,"2010","2010","75-84 years","75-84","Female","F",66469,7584360,876.4,869.7,883.1,3.4,0.6%
,"2010","2010","75-84 years","75-84","Male","M",73487,5476762,1341.8,1332.1,1351.5,4.9,0.6%
,"2010","2010","85+ years","85+","Female","F",44864,3703754,1211.3,1200.1,1222.5,5.7,0.4%
,"2010","2010","85+ years","85+","Male","M",38849,1789679,2170.7,2149.1,2192.3,11.0,0.3%
,"2010","2010","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2010","2010","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2011","2011","< 1 year","1","Female","F",20,1952827,1.0,0.6,1.6,0.2,0.0%
,"2011","2011","< 1 year","1","Male","M",28,2043710,1.4,0.9,2.0,0.3,0.0%
,"2011","2011","1-4 years","1-4","Female","F",117,7909731,1.5,1.2,1.7,0.1,0.0%
,"2011","2011","1-4 years","1-4","Male","M",136,8255790,1.6,1.4,1.9,0.1,0.0%
,"2011","2011","5-14 years","5-14","Female","F",275,20067831,1.4,1.2,1.5,0.1,0.0%
,"2011","2011","5-14 years","5-14","Male","M",331,20971217,1.6,1.4,1.7,0.1,0.0%
,"2011","2011","15-24 years","15-24","Female","F",430,21366229,2.0,1.8,2.2,0.1,0.0%
,"2011","2011","15-24 years","15-24","Male","M",643,22431646,2.9,2.6,3.1,0.1,0.0%
,"2011","2011","25-34 years","25-34","Female","F",1516,20746335,7.3,6.9,7.7,0.2,0.0%
,"2011","2011","25-34 years","25-34","Male","M",1258,21044163,6.0,5.6,6.3,0.2,0.0%
,"2011","2011","35-44 years","35-44","Female","F",6170,20404484,30.2,29.5,31.0,0.4,0.1%
,"2011","2011","35-44 years","35-44","Male","M",4287,20223470,21.2,20.6,21.8,0.3,0.0%
,"2011","2011","45-54 years","45-54","Female","F",23199,22698956,102.2,100.9,103.5,0.7,0.2%
,"2011","2011","45-54 years","45-54","Male","M",22302,22019247,101.3,100.0,102.6,0.7,0.2%
,"2011","2011","55-64 years","55-64","Female","F",46959,19703935,238.3,236.2,240.5,1.1,0.4%
,"2011","2011","55-64 years","55-64","Male","M",57602,18358205,313.8,311.2,316.3,1.3,0.5%
,"2011","2011","65-74 years","65-74","Female","F",60146,12005425,501.0,497.0,505.0,2.0,0.5%
,"2011","2011","65-74 years","65-74","Male","M",72406,10476313,691.1,686.1,696.2,2.6,0.6%
,"2011","2011","75-84 years","75-84","Female","F",65155,7602197,857.1,850.5,863.6,3.4,0.6%
,"2011","2011","75-84 years","75-84","Male","M",72657,5573033,1303.7,1294.2,1313.2,4.8,0.6%
,"2011","2011","85+ years","85+","Female","F",45605,3843148,1186.7,1175.8,1197.5,5.6,0.4%
,"2011","2011","85+ years","85+","Male","M",38966,1894025,2057.3,2036.9,2077.7,10.4,0.3%
,"2011","2011","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2011","2011","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2012","2012","< 1 year","1","Female","F",19,1926339,Unreliable,0.6,1.5,0.2,0.0%
,"2012","2012","< 1 year","1","Male","M",24,2016738,1.2,0.8,1.8,0.2,0.0%
,"2012","2012","1-4 years","1-4","Female","F",105,7856870,1.3,1.1,1.6,0.1,0.0%
,"2012","2012","1-4 years","1-4","Male","M",148,8199397,1.8,1.5,2.1,0.1,0.0%
,"2012","2012","5-14 years","5-14","Female","F",289,20118347,1.4,1.3,1.6,0.1,0.0%
,"2012","2012","5-14 years","5-14","Male","M",364,21026407,1.7,1.6,1.9,0.1,0.0%
,"2012","2012","15-24 years","15-24","Female","F",459,21431588,2.1,1.9,2.3,0.1,0.0%
,"2012","2012","15-24 years","15-24","Male","M",636,22512317,2.8,2.6,3.0,0.1,0.0%
,"2012","2012","25-34 years","25-34","Female","F",1576,20970529,7.5,7.1,7.9,0.2,0.0%
,"2012","2012","25-34 years","25-34","Male","M",1373,21338792,6.4,6.1,6.8,0.2,0.0%
,"2012","2012","35-44 years","35-44","Female","F",6022,20342813,29.6,28.9,30.4,0.4,0.1%
,"2012","2012","35-44 years","35-44","Male","M",4146,20173607,20.6,19.9,21.2,0.3,0.0%
,"2012","2012","45-54 years","45-54","Female","F",22766,22461868,101.4,100.0,102.7,0.7,0.2%
,"2012","2012","45-54 years","45-54","Male","M",22092,21806870,101.3,100.0,102.6,0.7,0.2%
,"2012","2012","55-64 years","55-64","Female","F",47351,19983308,237.0,234.8,239.1,1.1,0.4%
,"2012","2012","55-64 years","55-64","Male","M",57727,18602894,310.3,307.8,312.8,1.3,0.5%
,"2012","2012","65-74 years","65-74","Female","F",62526,12782530,489.2,485.3,493.0,2.0,0.5%
,"2012","2012","65-74 years","65-74","Male","M",75560,11202862,674.5,669.7,679.3,2.5,0.7%
,"2012","2012","75-84 years","75-84","Female","F",64619,7624484,847.5,841.0,854.1,3.3,0.6%
,"2012","2012","75-84 years","75-84","Male","M",71944,5648150,1273.8,1264.5,1283.1,4.7,0.6%
,"2012","2012","85+ years","85+","Female","F",46111,3923297,1175.3,1164.6,1186.0,5.5,0.4%
,"2012","2012","85+ years","85+","Male","M",39731,1964033,2022.9,2003.0,2042.8,10.1,0.3%
,"2012","2012","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2012","2012","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2013","2013","< 1 year","1","Female","F",21,1925056,1.1,0.7,1.7,0.2,0.0%
,"2013","2013","< 1 year","1","Male","M",22,2016727,1.1,0.7,1.7,0.2,0.0%
,"2013","2013","1-4 years","1-4","Female","F",102,7790614,1.3,1.1,1.6,0.1,0.0%
,"2013","2013","1-4 years","1-4","Male","M",125,8135691,1.5,1.3,1.8,0.1,0.0%
,"2013","2013","5-14 years","5-14","Female","F",298,20159538,1.5,1.3,1.6,0.1,0.0%
,"2013","2013","5-14 years","5-14","Male","M",336,21061497,1.6,1.4,1.8,0.1,0.0%
,"2013","2013","15-24 years","15-24","Female","F",454,21429247,2.1,1.9,2.3,0.1,0.0%
,"2013","2013","15-24 years","15-24","Male","M",573,22525155,2.5,2.3,2.8,0.1,0.0%
,"2013","2013","25-34 years","25-34","Female","F",1556,21203096,7.3,7.0,7.7,0.2,0.0%
,"2013","2013","25-34 years","25-34","Male","M",1416,21641491,6.5,6.2,6.9,0.2,0.0%
,"2013","2013","35-44 years","35-44","Female","F",6043,20307429,29.8,29.0,30.5,0.4,0.1%
,"2013","2013","35-44 years","35-44","Male","M",4177,20145261,20.7,20.1,21.4,0.3,0.0%
,"2013","2013","45-54 years","45-54","Female","F",22022,22198448,99.2,97.9,100.5,0.7,0.2%
,"2013","2013","45-54 years","45-54","Male","M",21091,21569084,97.8,96.5,99.1,0.7,0.2%
,"2013","2013","55-64 years","55-64","Female","F",47484,20359676,233.2,231.1,235.3,1.1,0.4%
,"2013","2013","55-64 years","55-64","Male","M",58064,18956755,306.3,303.8,308.8,1.3,0.5%
,"2013","2013","65-74 years","65-74","Female","F",64379,13419124,479.8,476.0,483.5,1.9,0.6%
,"2013","2013","65-74 years","65-74","Male","M",77310,11797642,655.3,650.7,659.9,2.4,0.7%
,"2013","2013","75-84 years","75-84","Female","F",63984,7686002,832.5,826.0,838.9,3.3,0.6%
,"2013","2013","75-84 years","75-84","Male","M",71699,5760517,1244.7,1235.6,1253.8,4.6,0.6%
,"2013","2013","85+ years","85+","Female","F",46098,3999007,1152.7,1142.2,1163.3,5.4,0.4%
,"2013","2013","85+ years","85+","Male","M",40684,2041782,1992.6,1973.2,2011.9,9.9,0.4%
,"2013","2013","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2013","2013","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2014","2014","< 1 year","1","Female","F",22,1930493,1.1,0.7,1.7,0.2,0.0%
,"2014","2014","< 1 year","1","Male","M",19,2017857,Unreliable,0.6,1.5,0.2,0.0%
,"2014","2014","1-4 years","1-4","Female","F",88,7790662,1.1,0.9,1.4,0.1,0.0%
,"2014","2014","1-4 years","1-4","Male","M",123,8137871,1.5,1.2,1.8,0.1,0.0%
,"2014","2014","5-14 years","5-14","Female","F",286,20161424,1.4,1.3,1.6,0.1,0.0%
,"2014","2014","5-14 years","5-14","Male","M",351,21029648,1.7,1.5,1.8,0.1,0.0%
,"2014","2014","15-24 years","15-24","Female","F",434,21456371,2.0,1.8,2.2,0.1,0.0%
,"2014","2014","15-24 years","15-24","Male","M",643,22523450,2.9,2.6,3.1,0.1,0.0%
,"2014","2014","25-34 years","25-34","Female","F",1541,21546290,7.2,6.8,7.5,0.2,0.0%
,"2014","2014","25-34 years","25-34","Male","M",1370,21970214,6.2,5.9,6.6,0.2,0.0%
,"2014","2014","35-44 years","35-44","Female","F",5974,20353904,29.4,28.6,30.1,0.4,0.1%
,"2014","2014","35-44 years","35-44","Male","M",4177,20159229,20.7,20.1,21.3,0.3,0.0%
,"2014","2014","45-54 years","45-54","Female","F",21553,22033807,97.8,96.5,99.1,0.7,0.2%
,"2014","2014","45-54 years","45-54","Male","M",20170,21425044,94.1,92.8,95.4,0.7,0.2%
,"2014","2014","55-64 years","55-64","Female","F",48341,20755699,232.9,230.8,235.0,1.1,0.4%
,"2014","2014","55-64 years","55-64","Male","M",59166,19321882,306.2,303.7,308.7,1.3,0.5%
,"2014","2014","65-74 years","65-74","Female","F",65692,14049245,467.6,464.0,471.2,1.8,0.6%
,"2014","2014","65-74 years","65-74","Male","M",79534,12349045,644.0,639.6,648.5,2.3,0.7%
,"2014","2014","75-84 years","75-84","Female","F",64631,7789312,829.7,823.3,836.1,3.3,0.6%
,"2014","2014","75-84 years","75-84","Male","M",71819,5893378,1218.6,1209.7,1227.6,4.5,0.6%
,"2014","2014","85+ years","85+","Female","F",46584,4053362,1149.3,1138.8,1159.7,5.3,0.4%
,"2014","2014","85+ years","85+","Male","M",41635,2108869,1974.3,1955.3,1993.2,9.7,0.4%
,"2014","2014","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2014","2014","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2015","2015","< 1 year","1","Female","F",12,1942904,Unreliable,0.3,1.1,0.2,0.0%
,"2015","2015","< 1 year","1","Male","M",19,2035134,Unreliable,0.6,1.5,0.2,0.0%
,"2015","2015","1-4 years","1-4","Female","F",100,7786776,1.3,1.0,1.5,0.1,0.0%
,"2015","2015","1-4 years","1-4","Male","M",136,8142467,1.7,1.4,2.0,0.1,0.0%
,"2015","2015","5-14 years","5-14","Female","F",299,20129986,1.5,1.3,1.7,0.1,0.0%
,"2015","2015","5-14 years","5-14","Male","M",323,20979520,1.5,1.4,1.7,0.1,0.0%
,"2015","2015","15-24 years","15-24","Female","F",423,21382495,2.0,1.8,2.2,0.1,0.0%
,"2015","2015","15-24 years","15-24","Male","M",589,22465721,2.6,2.4,2.8,0.1,0.0%
,"2015","2015","25-34 years","25-34","Female","F",1626,21838064,7.4,7.1,7.8,0.2,0.0%
,"2015","2015","25-34 years","25-34","Male","M",1389,22299138,6.2,5.9,6.6,0.2,0.0%
,"2015","2015","35-44 years","35-44","Female","F",5817,20386206,28.5,27.8,29.3,0.4,0.1%
,"2015","2015","35-44 years","35-44","Male","M",4078,20203577,20.2,19.6,20.8,0.3,0.0%
,"2015","2015","45-54 years","45-54","Female","F",20718,21889385,94.6,93.4,95.9,0.7,0.2%
,"2015","2015","45-54 years","45-54","Male","M",19373,21298776,91.0,89.7,92.2,0.7,0.2%
,"2015","2015","55-64 years","55-64","Female","F",49054,21163072,231.8,229.7,233.8,1.0,0.4%
,"2015","2015","55-64 years","55-64","Male","M",59396,19714747,301.3,298.9,303.7,1.2,0.5%
,"2015","2015","65-74 years","65-74","Female","F",67724,14658169,462.0,458.5,465.5,1.8,0.6%
,"2015","2015","65-74 years","65-74","Male","M",81912,12892348,635.4,631.0,639.7,2.2,0.7%
,"2015","2015","75-84 years","75-84","Female","F",64140,7899603,811.9,805.7,818.2,3.2,0.6%
,"2015","2015","75-84 years","75-84","Male","M",71857,6023571,1192.9,1184.2,1201.7,4.5,0.6%
,"2015","2015","85+ years","85+","Female","F",47799,4112863,1162.2,1151.8,1172.6,5.3,0.4%
,"2015","2015","85+ years","85+","Male","M",42410,2174298,1950.5,1932.0,1969.1,9.5,0.4%
,"2015","2015","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2015","2015","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2016","2016","< 1 year","1","Female","F",15,1939667,Unreliable,0.4,1.3,0.2,0.0%
,"2016","2016","< 1 year","1","Male","M",23,2030478,1.1,0.7,1.7,0.2,0.0%
,"2016","2016","1-4 years","1-4","Female","F",127,7800517,1.6,1.3,1.9,0.1,0.0%
,"2016","2016","1-4 years","1-4","Male","M",135,8156375,1.7,1.4,1.9,0.1,0.0%
,"2016","2016","5-14 years","5-14","Female","F",284,20099377,1.4,1.2,1.6,0.1,0.0%
,"2016","2016","5-14 years","5-14","Male","M",356,20948655,1.7,1.5,1.9,0.1,0.0%
,"2016","2016","15-24 years","15-24","Female","F",369,21218116,1.7,1.6,1.9,0.1,0.0%
,"2016","2016","15-24 years","15-24","Male","M",590,22292911,2.6,2.4,2.9,0.1,0.0%
,"2016","2016","25-34 years","25-34","Female","F",1719,22077505,7.8,7.4,8.2,0.2,0.0%
,"2016","2016","25-34 years","25-34","Male","M",1421,22599738,6.3,6.0,6.6,0.2,0.0%
,"2016","2016","35-44 years","35-44","Female","F",5855,20317393,28.8,28.1,29.6,0.4,0.1%
,"2016","2016","35-44 years","35-44","Male","M",4020,20152763,19.9,19.3,20.6,0.3,0.0%
,"2016","2016","45-54 years","45-54","Female","F",20243,21680540,93.4,92.1,94.7,0.7,0.2%
,"2016","2016","45-54 years","45-54","Male","M",18225,21106139,86.3,85.1,87.6,0.6,0.2%
,"2016","2016","55-64 years","55-64","Female","F",49627,21464106,231.2,229.2,233.2,1.0,0.4%
,"2016","2016","55-64 years","55-64","Male","M",59147,19999038,295.7,293.4,298.1,1.2,0.5%
,"2016","2016","65-74 years","65-74","Female","F",68231,15239221,447.7,444.4,451.1,1.7,0.6%
,"2016","2016","65-74 years","65-74","Male","M",82911,13391109,619.1,614.9,623.4,2.2,0.7%
,"2016","2016","75-84 years","75-84","Female","F",64670,8056660,802.7,796.5,808.9,3.2,0.6%
,"2016","2016","75-84 years","75-84","Male","M",72206,6176874,1169.0,1160.4,1177.5,4.4,0.6%
,"2016","2016","85+ years","85+","Female","F",47318,4155488,1138.7,1128.4,1148.9,5.2,0.4%
,"2016","2016","85+ years","85+","Male","M",43306,2224843,1946.5,1928.1,1964.8,9.4,0.4%
,"2016","2016","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2016","2016","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2017","2017","< 1 year","1","Female","F",22,1924145,1.1,0.7,1.7,0.2,0.0%
,"2017","2017","< 1 year","1","Male","M",15,2015150,Unreliable,0.4,1.2,0.2,0.0%
,"2017","2017","1-4 years","1-4","Female","F",95,7818747,1.2,1.0,1.5,0.1,0.0%
,"2017","2017","1-4 years","1-4","Male","M",116,8180818,1.4,1.2,1.7,0.1,0.0%
,"2017","2017","5-14 years","5-14","Female","F",311,20109479,1.5,1.4,1.7,0.1,0.0%
,"2017","2017","5-14 years","5-14","Male","M",328,20973213,1.6,1.4,1.7,0.1,0.0%
,"2017","2017","15-24 years","15-24","Female","F",400,21100662,1.9,1.7,2.1,0.1,0.0%
,"2017","2017","15-24 years","15-24","Male","M",565,22149633,2.6,2.3,2.8,0.1,0.0%
,"2017","2017","25-34 years","25-34","Female","F",1693,22351311,7.6,7.2,7.9,0.2,0.0%
,"2017","2017","25-34 years","25-34","Male","M",1326,22991361,5.8,5.5,6.1,0.2,0.0%
,"2017","2017","35-44 years","35-44","Female","F",5759,20506270,28.1,27.4,28.8,0.4,0.1%
,"2017","2017","35-44 years","35-44","Male","M",4123,20369100,20.2,19.6,20.9,0.3,0.0%
,"2017","2017","45-54 years","45-54","Female","F",19302,21468595,89.9,88.6,91.2,0.6,0.2%
,"2017","2017","45-54 years","45-54","Male","M",17257,20906357,82.5,81.3,83.8,0.6,0.2%
,"2017","2017","55-64 years","55-64","Female","F",49527,21737855,227.8,225.8,229.8,1.0,0.4%
,"2017","2017","55-64 years","55-64","Male","M",57730,20257803,285.0,282.7,287.3,1.2,0.5%
,"2017","2017","65-74 years","65-74","Female","F",69720,15806306,441.1,437.8,444.4,1.7,0.6%
,"2017","2017","65-74 years","65-74","Male","M",84298,13877140,607.5,603.4,611.6,2.1,0.7%
,"2017","2017","75-84 years","75-84","Female","F",64965,8298676,782.8,776.8,788.9,3.1,0.6%
,"2017","2017","75-84 years","75-84","Male","M",73191,6407875,1142.2,1133.9,1150.5,4.2,0.6%
,"2017","2017","85+ years","85+","Female","F",47364,4189013,1130.7,1120.5,1140.9,5.2,0.4%
,"2017","2017","85+ years","85+","Male","M",43256,2279669,1897.5,1879.6,1915.4,9.1,0.4%
,"2017","2017","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2017","2017","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2018","2018","< 1 year","1","Female","F",15,1879703,Unreliable,0.4,1.3,0.2,0.0%
,"2018","2018","< 1 year","1","Male","M",20,1968505,1.0,0.6,1.6,0.2,0.0%
,"2018","2018","1-4 years","1-4","Female","F",94,7798370,1.2,1.0,1.5,0.1,0.0%
,"2018","2018","1-4 years","1-4","Male","M",120,8163697,1.5,1.2,1.7,0.1,0.0%
,"2018","2018","5-14 years","5-14","Female","F",299,20100339,1.5,1.3,1.7,0.1,0.0%
,"2018","2018","5-14 years","5-14","Male","M",342,20974830,1.6,1.5,1.8,0.1,0.0%
,"2018","2018","15-24 years","15-24","Female","F",374,20994345,1.8,1.6,2.0,0.1,0.0%
,"2018","2018","15-24 years","15-24","Male","M",580,21976455,2.6,2.4,2.9,0.1,0.0%
,"2018","2018","25-34 years","25-34","Female","F",1710,22487065,7.6,7.2,8.0,0.2,0.0%
,"2018","2018","25-34 years","25-34","Male","M",1380,23210709,5.9,5.6,6.3,0.2,0.0%
,"2018","2018","35-44 years","35-44","Female","F",5681,20690288,27.5,26.7,28.2,0.4,0.0%
,"2018","2018","35-44 years","35-44","Male","M",3998,20587600,19.4,18.8,20.0,0.3,0.0%
,"2018","2018","45-54 years","45-54","Female","F",18394,21090497,87.2,86.0,88.5,0.6,0.2%
,"2018","2018","45-54 years","45-54","Male","M",16418,20541202,79.9,78.7,81.1,0.6,0.1%
,"2018","2018","55-64 years","55-64","Female","F",49119,21873773,224.6,222.6,226.5,1.0,0.4%
,"2018","2018","55-64 years","55-64","Male","M",57263,20398863,280.7,278.4,283.0,1.2,0.5%
,"2018","2018","65-74 years","65-74","Female","F",70065,16246231,431.3,428.1,434.5,1.6,0.6%
,"2018","2018","65-74 years","65-74","Male","M",84509,14246085,593.2,589.2,597.2,2.0,0.7%
,"2018","2018","75-84 years","75-84","Female","F",66431,8659334,767.2,761.3,773.0,3.0,0.6%
,"2018","2018","75-84 years","75-84","Male","M",74325,6735040,1103.6,1095.6,1111.5,4.0,0.7%
,"2018","2018","85+ years","85+","Female","F",46981,4218810,1113.6,1103.5,1123.7,5.1,0.4%
,"2018","2018","85+ years","85+","Male","M",43539,2325693,1872.1,1854.5,1889.7,9.0,0.4%
,"2018","2018","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2018","2018","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2019","2019","< 1 year","1","Female","F",16,1847935,Unreliable,0.5,1.4,0.2,0.0%
,"2019","2019","< 1 year","1","Male","M",26,1935117,1.3,0.9,2.0,0.3,0.0%
,"2019","2019","1-4 years","1-4","Female","F",84,7719541,1.1,0.9,1.3,0.1,0.0%
,"2019","2019","1-4 years","1-4","Male","M",105,8074090,1.3,1.1,1.5,0.1,0.0%
,"2019","2019","5-14 years","5-14","Female","F",265,20053140,1.3,1.2,1.5,0.1,0.0%
,"2019","2019","5-14 years","5-14","Male","M",302,20941023,1.4,1.3,1.6,0.1,0.0%
,"2019","2019","15-24 years","15-24","Female","F",394,20877151,1.9,1.7,2.1,0.1,0.0%
,"2019","2019","15-24 years","15-24","Male","M",583,21810359,2.7,2.5,2.9,0.1,0.0%
,"2019","2019","25-34 years","25-34","Female","F",1633,22581141,7.2,6.9,7.6,0.2,0.0%
,"2019","2019","25-34 years","25-34","Male","M",1379,23359180,5.9,5.6,6.2,0.2,0.0%
,"2019","2019","35-44 years","35-44","Female","F",5771,20867064,27.7,26.9,28.4,0.4,0.1%
,"2019","2019","35-44 years","35-44","Male","M",3916,20792080,18.8,18.2,19.4,0.3,0.0%
,"2019","2019","45-54 years","45-54","Female","F",17560,20702936,84.8,83.6,86.1,0.6,0.2%
,"2019","2019","45-54 years","45-54","Male","M",15611,20171966,77.4,76.2,78.6,0.6,0.1%
,"2019","2019","55-64 years","55-64","Female","F",48604,21949318,221.4,219.5,223.4,1.0,0.4%
,"2019","2019","55-64 years","55-64","Male","M",55954,20499219,273.0,270.7,275.2,1.2,0.5%
,"2019","2019","65-74 years","65-74","Female","F",70783,16783854,421.7,418.6,424.8,1.6,0.6%
,"2019","2019","65-74 years","65-74","Male","M",85877,14699579,584.2,580.3,588.1,2.0,0.8%
,"2019","2019","75-84 years","75-84","Female","F",66746,8971649,744.0,738.3,749.6,2.9,0.6%
,"2019","2019","75-84 years","75-84","Male","M",75701,6998223,1081.7,1074.0,1089.4,3.9,0.7%
,"2019","2019","85+ years","85+","Female","F",47272,4228470,1117.9,1107.9,1128.0,5.1,0.4%
,"2019","2019","85+ years","85+","Male","M",43547,2376488,1832.4,1815.2,1849.6,8.8,0.4%
,"2019","2019","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2019","2019","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2020","2020","< 1 year","1","Female","F",18,1826869,Unreliable,0.6,1.6,0.2,0.0%
,"2020","2020","< 1 year","1","Male","M",16,1908141,Unreliable,0.5,1.4,0.2,0.0%
,"2020","2020","1-4 years","1-4","Female","F",104,7613266,1.4,1.1,1.6,0.1,0.0%
,"2020","2020","1-4 years","1-4","Male","M",115,7953016,1.4,1.2,1.7,0.1,0.0%
,"2020","2020","5-14 years","5-14","Female","F",285,20050413,1.4,1.3,1.6,0.1,0.0%
,"2020","2020","5-14 years","5-14","Male","M",320,20941721,1.5,1.4,1.7,0.1,0.0%
,"2020","2020","15-24 years","15-24","Female","F",408,20828241,2.0,1.8,2.1,0.1,0.0%
,"2020","2020","15-24 years","15-24","Male","M",574,21727443,2.6,2.4,2.9,0.1,0.0%
,"2020","2020","25-34 years","25-34","Female","F",1651,22625267,7.3,6.9,7.6,0.2,0.0%
